,Stock,Ticker,Date,Open,High,Low,Close,Adj Close,Volume
1148,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-19,228.51,229.07,224.54,224.55,224.55,408100.0
1149,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-22,225.53,226.95,225.48,226.09,226.09,349700.0
1150,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-23,227.54,227.54,224.11,225.84,225.84,488600.0
1151,iShares Expanded Tech-Software Sector ETF,IGV,2019-07-24,225.65,229.52,225.65,229.38,229.38,567400.0
1152,Bed Bath & Beyond Inc.,BBBY,2019-06-20,11.75,11.96,11.61,11.77,11.77,4054600.0
1153,Bed Bath & Beyond Inc.,BBBY,2019-06-21,11.77,11.86,11.44,11.57,11.57,6002900.0
1154,Bed Bath & Beyond Inc.,BBBY,2019-06-24,11.64,11.69,11.18,11.25,11.25,4694900.0
1155,Bed Bath & Beyond Inc.,BBBY,2019-06-25,11.25,11.69,11.01,11.44,11.44,7014900.0
1156,Bed Bath & Beyond Inc.,BBBY,2019-06-26,11.5,11.6,11.15,11.18,11.18,4187000.0
1157,Bed Bath & Beyond Inc.,BBBY,2019-06-27,11.23,11.55,11.1,11.47,11.47,3674700.0
1158,Bed Bath & Beyond Inc.,BBBY,2019-06-28,11.47,11.75,11.43,11.62,11.62,5362700.0
1159,Bed Bath & Beyond Inc.,BBBY,2019-07-01,11.73,11.95,11.25,11.45,11.45,5847700.0
1160,Bed Bath & Beyond Inc.,BBBY,2019-07-02,11.55,11.55,11.12,11.18,11.18,4324600.0
1161,Bed Bath & Beyond Inc.,BBBY,2019-07-03,11.2,11.42,11.1,11.14,11.14,2350100.0
1162,Bed Bath & Beyond Inc.,BBBY,2019-07-05,11.13,11.53,11.09,11.47,11.47,6028600.0
1163,Bed Bath & Beyond Inc.,BBBY,2019-07-08,11.37,11.82,11.35,11.49,11.49,7837800.0
1164,Bed Bath & Beyond Inc.,BBBY,2019-07-09,11.44,11.68,11.37,11.44,11.44,9222900.0
1165,Bed Bath & Beyond Inc.,BBBY,2019-07-10,11.53,11.64,11.16,11.52,11.52,14908900.0
1166,Bed Bath & Beyond Inc.,BBBY,2019-07-11,10.94,11.23,10.43,11.17,11.17,22658300.0
1167,Bed Bath & Beyond Inc.,BBBY,2019-07-12,11.11,11.48,10.87,10.89,10.89,11517600.0
1168,Bed Bath & Beyond Inc.,BBBY,2019-07-15,10.92,11.12,10.53,10.55,10.55,7334500.0
1169,Bed Bath & Beyond Inc.,BBBY,2019-07-16,10.61,10.91,10.52,10.8,10.8,5433500.0
1170,Bed Bath & Beyond Inc.,BBBY,2019-07-17,10.79,10.79,10.05,10.11,10.11,10072300.0
1171,Bed Bath & Beyond Inc.,BBBY,2019-07-18,10.1,10.13,9.74,9.75,9.75,8456000.0
1172,Bed Bath & Beyond Inc.,BBBY,2019-07-19,9.76,10.02,9.66,9.9,9.9,7332900.0
1173,Bed Bath & Beyond Inc.,BBBY,2019-07-22,9.9,9.99,9.33,9.36,9.36,7937200.0
1174,Bed Bath & Beyond Inc.,BBBY,2019-07-23,9.43,9.56,9.13,9.16,9.16,11357200.0
1175,Bed Bath & Beyond Inc.,BBBY,2019-07-24,9.25,9.59,9.13,9.44,9.44,10001100.0
1176,"The TJX Companies, Inc.",TJX,2019-06-20,54.53,54.56,53.61,53.83,53.83,5289300.0
1177,"The TJX Companies, Inc.",TJX,2019-06-21,53.88,54.12,52.91,52.93,52.93,10912300.0
1178,"The TJX Companies, Inc.",TJX,2019-06-24,52.98,53.11,52.68,52.78,52.78,7225800.0
1179,"The TJX Companies, Inc.",TJX,2019-06-25,53.11,53.3,52.83,53.05,53.05,7990500.0
1180,"The TJX Companies, Inc.",TJX,2019-06-26,53.02,53.33,52.54,52.85,52.85,4954100.0
1181,"The TJX Companies, Inc.",TJX,2019-06-27,52.94,53.03,52.3,52.88,52.88,4907800.0
1182,"The TJX Companies, Inc.",TJX,2019-06-28,52.91,53.05,52.67,52.88,52.88,6454100.0
1183,"The TJX Companies, Inc.",TJX,2019-07-01,53.48,53.6,52.56,52.96,52.96,4090400.0
1184,"The TJX Companies, Inc.",TJX,2019-07-02,53.01,53.31,52.59,52.78,52.78,3678600.0
1185,"The TJX Companies, Inc.",TJX,2019-07-03,52.76,54.12,52.7,53.92,53.92,3341300.0
1186,"The TJX Companies, Inc.",TJX,2019-07-05,53.96,54.71,53.77,54.43,54.43,4093800.0
1187,"The TJX Companies, Inc.",TJX,2019-07-08,54.46,55.04,54.21,54.95,54.95,4246700.0
1188,"The TJX Companies, Inc.",TJX,2019-07-09,54.87,55.06,54.48,54.79,54.79,4668600.0
1189,"The TJX Companies, Inc.",TJX,2019-07-10,54.93,55.52,54.69,55.16,55.16,6568100.0
1190,"The TJX Companies, Inc.",TJX,2019-07-11,55.43,56.06,55.26,55.86,55.86,5616800.0
1191,"The TJX Companies, Inc.",TJX,2019-07-12,56.01,56.75,55.86,56.69,56.69,5366400.0
1192,"The TJX Companies, Inc.",TJX,2019-07-15,56.68,57.15,56.16,56.47,56.47,4108300.0
1193,"The TJX Companies, Inc.",TJX,2019-07-16,56.35,56.69,56.0,56.22,56.22,4374000.0
1194,"The TJX Companies, Inc.",TJX,2019-07-17,56.13,56.53,56.06,56.3,56.3,4200300.0
1195,"The TJX Companies, Inc.",TJX,2019-07-18,55.81,55.97,54.92,55.22,55.22,5755000.0
1196,"The TJX Companies, Inc.",TJX,2019-07-19,55.59,55.65,54.61,54.64,54.64,6749400.0
1197,"The TJX Companies, Inc.",TJX,2019-07-22,54.67,55.02,54.07,54.2,54.2,3318000.0
1198,"The TJX Companies, Inc.",TJX,2019-07-23,54.5,54.73,54.19,54.65,54.65,4521200.0
1199,"The TJX Companies, Inc.",TJX,2019-07-24,54.71,55.13,54.48,55.0,55.0,4926600.0
1200,"PepsiCo, Inc.",PEP,2019-06-20,133.87,134.45,133.34,134.16,134.16,3847500.0
1201,"PepsiCo, Inc.",PEP,2019-06-21,134.16,134.56,133.63,133.96,133.96,7696300.0
1202,"PepsiCo, Inc.",PEP,2019-06-24,134.65,135.24,133.94,134.14,134.14,3685800.0
1203,"PepsiCo, Inc.",PEP,2019-06-25,133.98,134.48,133.54,133.81,133.81,4176300.0
1204,"PepsiCo, Inc.",PEP,2019-06-26,133.06,133.77,132.3,132.32,132.32,6024100.0
1205,"PepsiCo, Inc.",PEP,2019-06-27,132.25,132.44,131.38,131.69,131.69,4750900.0
1206,"PepsiCo, Inc.",PEP,2019-06-28,132.28,132.41,130.76,131.13,131.13,6318500.0
1207,"PepsiCo, Inc.",PEP,2019-07-01,131.99,132.29,131.07,131.87,131.87,3544800.0
1208,"PepsiCo, Inc.",PEP,2019-07-02,132.09,132.65,131.35,132.43,132.43,3233300.0
1209,"PepsiCo, Inc.",PEP,2019-07-03,132.98,134.09,132.77,133.99,133.99,2859200.0
1210,"PepsiCo, Inc.",PEP,2019-07-05,132.89,133.49,131.55,133.02,133.02,3356000.0
1211,"PepsiCo, Inc.",PEP,2019-07-08,133.1,133.39,132.04,132.56,132.56,5854500.0
1212,"PepsiCo, Inc.",PEP,2019-07-09,133.0,133.4,130.72,131.74,131.74,8233200.0
1213,"PepsiCo, Inc.",PEP,2019-07-10,132.4,134.46,131.87,134.41,134.41,6141500.0
1214,"PepsiCo, Inc.",PEP,2019-07-11,134.21,134.74,133.35,134.35,134.35,3944200.0
1215,"PepsiCo, Inc.",PEP,2019-07-12,134.0,134.43,132.61,133.28,133.28,4481200.0
1216,"PepsiCo, Inc.",PEP,2019-07-15,133.6,134.16,132.55,134.15,134.15,3077900.0
1217,"PepsiCo, Inc.",PEP,2019-07-16,134.08,135.24,133.05,133.8,133.8,4019700.0
1218,"PepsiCo, Inc.",PEP,2019-07-17,133.92,134.28,132.47,132.78,132.78,4105100.0
1219,"PepsiCo, Inc.",PEP,2019-07-18,132.61,133.2,131.52,132.88,132.88,3698600.0
1220,"PepsiCo, Inc.",PEP,2019-07-19,133.17,133.19,130.01,130.09,130.09,5022000.0
1221,"PepsiCo, Inc.",PEP,2019-07-22,130.49,130.81,129.63,130.28,130.28,4411700.0
1222,"PepsiCo, Inc.",PEP,2019-07-23,131.13,132.24,130.41,130.74,130.74,4145800.0
1223,"PepsiCo, Inc.",PEP,2019-07-24,131.2,131.2,128.62,129.21,129.21,4669100.0
1224,Levi Strauss & Co.,LEVI,2019-06-20,22.45,22.47,21.35,21.78,21.78,1181700.0
1225,Levi Strauss & Co.,LEVI,2019-06-21,21.77,21.94,21.48,21.76,21.76,2399300.0
1226,Levi Strauss & Co.,LEVI,2019-06-24,21.65,22.03,20.9,21.06,21.06,788200.0
1227,Levi Strauss & Co.,LEVI,2019-06-25,21.13,21.45,20.75,20.75,20.75,925800.0
1228,Levi Strauss & Co.,LEVI,2019-06-26,21.15,21.47,20.45,20.71,20.71,2299200.0
1229,Levi Strauss & Co.,LEVI,2019-06-27,20.68,21.18,20.68,21.07,21.07,948600.0
1230,Levi Strauss & Co.,LEVI,2019-06-28,21.1,21.29,20.7,20.88,20.88,699100.0
1231,Levi Strauss & Co.,LEVI,2019-07-01,21.0,21.55,20.77,21.25,21.25,1229500.0
1232,Levi Strauss & Co.,LEVI,2019-07-02,21.28,21.64,21.02,21.36,21.36,963200.0
1233,Levi Strauss & Co.,LEVI,2019-07-03,21.42,22.0,21.2,21.79,21.79,683600.0
1234,Levi Strauss & Co.,LEVI,2019-07-05,21.7,22.5,21.57,22.27,22.27,1060600.0
1235,Levi Strauss & Co.,LEVI,2019-07-08,22.46,23.37,22.3,23.19,23.19,1860000.0
1236,Levi Strauss & Co.,LEVI,2019-07-09,23.09,23.74,22.54,23.66,23.66,4003700.0
1237,Levi Strauss & Co.,LEVI,2019-07-10,21.78,21.97,20.65,20.82,20.82,17099700.0
1238,Levi Strauss & Co.,LEVI,2019-07-11,20.84,20.84,20.2,20.25,20.25,4510200.0
1239,Levi Strauss & Co.,LEVI,2019-07-12,20.29,20.4,19.56,20.12,20.12,3648000.0
1240,Levi Strauss & Co.,LEVI,2019-07-15,20.0,20.34,19.97,20.12,20.12,1201600.0
1241,Levi Strauss & Co.,LEVI,2019-07-16,20.0,20.12,19.8,19.8,19.8,968500.0
1242,Levi Strauss & Co.,LEVI,2019-07-17,19.2,19.26,18.49,18.89,18.89,4894300.0
1243,Levi Strauss & Co.,LEVI,2019-07-18,18.79,18.89,18.16,18.4,18.4,2238200.0
1244,Levi Strauss & Co.,LEVI,2019-07-19,18.39,18.81,18.39,18.75,18.75,1051900.0
1245,Levi Strauss & Co.,LEVI,2019-07-22,18.83,18.9,18.26,18.43,18.43,1105300.0
1246,Levi Strauss & Co.,LEVI,2019-07-23,18.3,18.64,18.3,18.5,18.5,708900.0
1247,Levi Strauss & Co.,LEVI,2019-07-24,18.63,19.25,18.52,19.24,19.24,1127100.0
1248,WEX Inc.,WEX,2019-06-20,210.12,211.3,206.04,206.65,206.65,290700.0
1249,WEX Inc.,WEX,2019-06-21,206.21,208.26,205.69,206.32,206.32,233300.0
1250,WEX Inc.,WEX,2019-06-24,206.29,206.91,203.09,203.48,203.48,176700.0
1251,WEX Inc.,WEX,2019-06-25,203.83,204.62,198.61,198.77,198.77,357600.0
1252,WEX Inc.,WEX,2019-06-26,200.16,202.73,198.54,200.03,200.03,324200.0
1253,WEX Inc.,WEX,2019-06-27,201.29,204.4,200.59,203.81,203.81,166200.0
1254,WEX Inc.,WEX,2019-06-28,204.79,208.27,203.71,208.1,208.1,431600.0
1255,WEX Inc.,WEX,2019-07-01,211.63,212.96,210.15,211.64,211.64,332100.0
1256,WEX Inc.,WEX,2019-07-02,210.89,211.85,207.0,207.91,207.91,237300.0
1257,WEX Inc.,WEX,2019-07-03,207.75,209.19,207.26,208.24,208.24,173200.0
1258,WEX Inc.,WEX,2019-07-05,206.93,210.37,205.83,210.24,210.24,150900.0
1259,WEX Inc.,WEX,2019-07-08,208.74,210.55,207.1,208.97,208.97,271600.0
1260,WEX Inc.,WEX,2019-07-09,207.91,214.13,207.06,213.96,213.96,257400.0
1261,WEX Inc.,WEX,2019-07-10,218.03,218.03,213.29,215.31,215.31,362500.0
1262,WEX Inc.,WEX,2019-07-11,216.5,216.74,214.18,216.5,216.5,172200.0
1263,WEX Inc.,WEX,2019-07-12,217.15,219.19,214.76,219.07,219.07,186200.0
1264,WEX Inc.,WEX,2019-07-15,220.0,220.0,217.49,218.08,218.08,150500.0
1265,WEX Inc.,WEX,2019-07-16,218.41,219.03,217.17,218.46,218.46,151700.0
1266,WEX Inc.,WEX,2019-07-17,218.53,219.76,217.19,218.46,218.46,262900.0
1267,WEX Inc.,WEX,2019-07-18,218.39,219.85,217.67,219.4,219.4,275900.0
1268,WEX Inc.,WEX,2019-07-19,220.85,221.66,216.08,216.57,216.57,210600.0
1269,WEX Inc.,WEX,2019-07-22,217.75,219.75,216.7,218.02,218.02,401200.0
1270,WEX Inc.,WEX,2019-07-23,219.23,221.02,218.21,221.02,221.02,201900.0
1271,WEX Inc.,WEX,2019-07-24,220.12,221.1,218.7,219.09,219.09,233100.0
1272,The Boeing Company ,BA,2019-06-20,373.0,375.79,368.96,374.88,374.88,3794500.0
1273,The Boeing Company ,BA,2019-06-21,374.39,376.11,371.72,371.84,371.84,4923700.0
1274,The Boeing Company ,BA,2019-06-24,372.95,375.49,372.1,373.99,373.99,2323200.0
1275,The Boeing Company ,BA,2019-06-25,374.75,375.25,368.03,369.32,369.32,3005400.0
1276,The Boeing Company ,BA,2019-06-26,371.02,378.98,370.0,374.94,374.94,4542000.0
1277,The Boeing Company ,BA,2019-06-27,367.54,369.93,362.35,364.02,364.02,8980000.0
1278,The Boeing Company ,BA,2019-06-28,363.92,366.23,361.57,364.01,364.01,4737100.0
1279,The Boeing Company ,BA,2019-07-01,364.88,365.23,353.32,356.46,356.46,6409600.0
1280,The Boeing Company ,BA,2019-07-02,355.63,356.78,352.69,354.16,354.16,3774700.0
1281,The Boeing Company ,BA,2019-07-03,354.5,354.85,352.26,354.47,354.47,2164900.0
1282,The Boeing Company ,BA,2019-07-05,354.0,357.25,351.43,355.86,355.86,3208200.0
1283,The Boeing Company ,BA,2019-07-08,350.41,352.96,349.4,351.12,351.12,3262300.0
1284,The Boeing Company ,BA,2019-07-09,349.05,353.85,347.9,353.09,353.09,4828200.0
1285,The Boeing Company ,BA,2019-07-10,354.49,356.52,351.25,352.3,352.3,2946700.0
1286,The Boeing Company ,BA,2019-07-11,352.62,359.26,350.7,359.0,359.0,5059200.0
1287,The Boeing Company ,BA,2019-07-12,360.0,365.45,358.14,365.33,365.33,3592800.0
1288,The Boeing Company ,BA,2019-07-15,360.5,362.85,359.02,361.61,361.61,4814600.0
1289,The Boeing Company ,BA,2019-07-16,361.26,365.35,361.2,362.75,362.75,2960400.0
1290,The Boeing Company ,BA,2019-07-17,362.75,369.75,362.0,369.52,369.52,4010000.0
1291,The Boeing Company ,BA,2019-07-18,367.6,368.45,359.75,361.11,361.11,4615200.0
1292,The Boeing Company ,BA,2019-07-19,370.67,378.4,368.5,377.36,377.36,9504000.0
1293,The Boeing Company ,BA,2019-07-22,376.94,382.48,371.89,373.42,373.42,4265100.0
1294,The Boeing Company ,BA,2019-07-23,374.27,376.43,370.68,373.07,373.07,3354900.0
1295,The Boeing Company ,BA,2019-07-24,370.28,371.36,360.03,361.43,361.43,7441100.0
1296,Deutsche Bank,DB,2019-06-20,7.2,7.2,7.09,7.17,7.17,5568700.0
1297,Deutsche Bank,DB,2019-06-21,7.18,7.23,7.15,7.18,7.18,3267900.0
1298,Deutsche Bank,DB,2019-06-24,7.2,7.22,7.1,7.1,7.1,3541100.0
1299,Deutsche Bank,DB,2019-06-25,7.1,7.16,7.06,7.12,7.12,4534700.0
1300,Deutsche Bank,DB,2019-06-26,7.33,7.4,7.29,7.37,7.37,4736100.0
1301,Deutsche Bank,DB,2019-06-27,7.53,7.58,7.46,7.54,7.54,7590400.0
1302,Deutsche Bank,DB,2019-06-28,7.71,7.77,7.58,7.63,7.63,7631800.0
1303,Deutsche Bank,DB,2019-07-01,7.82,7.83,7.58,7.64,7.64,5429700.0
1304,Deutsche Bank,DB,2019-07-02,7.62,7.65,7.59,7.59,7.59,2643900.0
1305,Deutsche Bank,DB,2019-07-03,7.75,7.83,7.73,7.81,7.81,3955900.0
1306,Deutsche Bank,DB,2019-07-05,8.19,8.28,8.01,8.03,8.03,9271300.0
1307,Deutsche Bank,DB,2019-07-08,7.61,7.7,7.46,7.54,7.54,19869000.0
1308,Deutsche Bank,DB,2019-07-09,7.34,7.38,7.28,7.28,7.28,10129500.0
1309,Deutsche Bank,DB,2019-07-10,7.46,7.54,7.34,7.4,7.4,7037100.0
1310,Deutsche Bank,DB,2019-07-11,7.39,7.5,7.33,7.48,7.48,4952300.0
1311,Deutsche Bank,DB,2019-07-12,7.59,7.68,7.55,7.67,7.67,6487400.0
1312,Deutsche Bank,DB,2019-07-15,7.74,7.79,7.7,7.77,7.77,5487500.0
1313,Deutsche Bank,DB,2019-07-16,7.95,8.1,7.94,7.97,7.97,9816500.0
1314,Deutsche Bank,DB,2019-07-17,8.03,8.04,7.87,7.88,7.88,5059100.0
1315,Deutsche Bank,DB,2019-07-18,7.91,7.94,7.84,7.93,7.93,3811000.0
1316,Deutsche Bank,DB,2019-07-19,7.7,7.78,7.67,7.72,7.72,5424900.0
1317,Deutsche Bank,DB,2019-07-22,7.81,7.83,7.73,7.8,7.8,2857100.0
1318,Deutsche Bank,DB,2019-07-23,7.91,7.98,7.9,7.95,7.95,5412000.0
1319,Deutsche Bank,DB,2019-07-24,7.76,7.93,7.72,7.92,7.92,8203300.0
1320,Kohl's Corporation,KSS,2019-06-20,47.3,47.5,46.18,46.88,46.88,4022600.0
1321,Kohl's Corporation,KSS,2019-06-21,46.85,47.87,46.24,47.51,47.51,5949600.0
1322,Kohl's Corporation,KSS,2019-06-24,47.18,47.29,45.76,45.98,45.98,5295900.0
1323,Kohl's Corporation,KSS,2019-06-25,45.92,46.23,45.21,46.01,46.01,5352100.0
1324,Kohl's Corporation,KSS,2019-06-26,46.35,47.13,46.04,46.46,46.46,5166000.0
1325,Kohl's Corporation,KSS,2019-06-27,46.47,47.26,46.06,46.82,46.82,4289400.0
1326,Kohl's Corporation,KSS,2019-06-28,47.02,47.83,46.72,47.55,47.55,5832600.0
1327,Kohl's Corporation,KSS,2019-07-01,48.33,49.18,47.45,47.85,47.85,5616600.0
1328,Kohl's Corporation,KSS,2019-07-02,47.85,48.04,46.79,47.11,47.11,3435100.0
1329,Kohl's Corporation,KSS,2019-07-03,47.19,48.12,47.01,47.52,47.52,2159600.0
1330,Kohl's Corporation,KSS,2019-07-05,47.58,48.69,47.54,48.28,48.28,2852900.0
1331,Kohl's Corporation,KSS,2019-07-08,48.29,48.74,48.02,48.27,48.27,3656200.0
1332,Kohl's Corporation,KSS,2019-07-09,48.29,48.47,47.7,47.75,47.75,3375000.0
1333,Kohl's Corporation,KSS,2019-07-10,47.75,47.97,47.12,47.16,47.16,3214600.0
1334,Kohl's Corporation,KSS,2019-07-11,47.49,48.33,47.26,48.12,48.12,3180500.0
1335,Kohl's Corporation,KSS,2019-07-12,48.31,49.2,47.95,48.71,48.71,2858800.0
1336,Kohl's Corporation,KSS,2019-07-15,48.74,49.57,48.72,49.26,49.26,2839800.0
1337,Kohl's Corporation,KSS,2019-07-16,49.29,50.18,49.16,49.84,49.84,2390100.0
1338,Kohl's Corporation,KSS,2019-07-17,49.6,49.82,48.49,48.6,48.6,2722200.0
1339,Kohl's Corporation,KSS,2019-07-18,48.59,49.04,48.23,48.57,48.57,2593100.0
1340,Kohl's Corporation,KSS,2019-07-19,48.82,49.79,48.81,49.33,49.33,2657200.0
1341,Kohl's Corporation,KSS,2019-07-22,49.65,50.53,49.2,49.65,49.65,3525500.0
1342,Kohl's Corporation,KSS,2019-07-23,49.82,50.88,49.59,50.72,50.72,4610000.0
1343,Kohl's Corporation,KSS,2019-07-24,50.87,51.9,50.65,51.62,51.62,3117100.0
1344,Citigroup Inc.,C,2019-06-20,68.56,68.72,67.24,68.1,68.1,15557100.0
1345,Citigroup Inc.,C,2019-06-21,68.03,68.96,67.82,67.97,67.97,19502500.0
1346,Citigroup Inc.,C,2019-06-24,67.82,68.5,67.38,67.41,67.41,11223700.0
1347,Citigroup Inc.,C,2019-06-25,67.46,67.48,66.48,66.54,66.54,14205600.0
1348,Citigroup Inc.,C,2019-06-26,67.04,67.72,66.77,67.22,67.22,13654100.0
1349,Citigroup Inc.,C,2019-06-27,67.62,68.43,67.53,68.15,68.15,11989100.0
1350,Citigroup Inc.,C,2019-06-28,69.28,70.21,69.13,70.03,70.03,20388700.0
1351,Citigroup Inc.,C,2019-07-01,70.86,71.64,70.19,70.74,70.74,13596400.0
1352,Citigroup Inc.,C,2019-07-02,70.36,70.98,70.09,70.44,70.44,10272200.0
1353,Citigroup Inc.,C,2019-07-03,70.71,71.2,70.28,70.85,70.85,7632400.0
1354,Citigroup Inc.,C,2019-07-05,71.27,71.8,70.98,71.4,71.4,9107300.0
1355,Citigroup Inc.,C,2019-07-08,70.76,71.69,70.64,71.13,71.13,10196000.0
1356,Citigroup Inc.,C,2019-07-09,70.53,71.67,70.41,71.56,71.56,9477700.0
1357,Citigroup Inc.,C,2019-07-10,71.5,71.94,70.65,71.13,71.13,12153200.0
1358,Citigroup Inc.,C,2019-07-11,71.43,72.0,71.09,71.61,71.61,10739400.0
1359,Citigroup Inc.,C,2019-07-12,71.89,72.02,71.58,71.77,71.77,15355700.0
1360,Citigroup Inc.,C,2019-07-15,71.73,72.15,70.08,71.71,71.71,23365800.0
1361,Citigroup Inc.,C,2019-07-16,71.7,72.0,71.09,71.32,71.32,16516600.0
1362,Citigroup Inc.,C,2019-07-17,71.19,71.5,70.62,70.82,70.82,12278200.0
1363,Citigroup Inc.,C,2019-07-18,70.54,71.9,70.48,71.79,71.79,13409900.0
1364,Citigroup Inc.,C,2019-07-19,71.73,72.17,70.86,70.92,70.92,11184600.0
1365,Citigroup Inc.,C,2019-07-22,70.72,71.29,70.68,71.11,71.11,7930600.0
1366,Citigroup Inc.,C,2019-07-23,71.33,72.18,71.3,71.99,71.99,11804300.0
1367,Citigroup Inc.,C,2019-07-24,71.66,73.08,71.66,73.01,73.01,12512100.0
1368,CVS Health Corporation,CVS,2019-06-20,54.89,55.08,53.28,53.87,53.39,13254500.0
1369,CVS Health Corporation,CVS,2019-06-21,53.8,54.02,53.23,53.65,53.17,12482100.0
1370,CVS Health Corporation,CVS,2019-06-24,53.71,53.75,52.76,53.14,52.67,9144900.0
1371,CVS Health Corporation,CVS,2019-06-25,53.25,53.79,52.89,53.68,53.2,7865700.0
1372,CVS Health Corporation,CVS,2019-06-26,53.74,54.13,53.28,53.7,53.22,6655200.0
1373,CVS Health Corporation,CVS,2019-06-27,54.03,55.0,53.94,54.74,54.25,7476000.0
1374,CVS Health Corporation,CVS,2019-06-28,54.83,55.24,54.35,54.49,54.01,9336900.0
1375,CVS Health Corporation,CVS,2019-07-01,55.1,55.99,54.65,54.93,54.44,7991100.0
1376,CVS Health Corporation,CVS,2019-07-02,54.87,55.01,54.12,54.8,54.31,4960200.0
1377,CVS Health Corporation,CVS,2019-07-03,55.01,55.84,55.0,55.2,54.71,4117800.0
1378,CVS Health Corporation,CVS,2019-07-05,55.24,56.11,55.11,55.57,55.08,4264200.0
1379,CVS Health Corporation,CVS,2019-07-08,55.38,55.45,54.76,55.31,54.82,5936900.0
1380,CVS Health Corporation,CVS,2019-07-09,55.05,55.37,54.66,54.83,54.34,5757900.0
1381,CVS Health Corporation,CVS,2019-07-10,55.0,55.5,54.65,55.38,54.89,5059800.0
1382,CVS Health Corporation,CVS,2019-07-11,59.37,60.13,57.52,57.97,57.45,29037100.0
1383,CVS Health Corporation,CVS,2019-07-12,57.9,58.48,57.34,57.55,57.04,10089400.0
1384,CVS Health Corporation,CVS,2019-07-15,57.76,57.79,57.04,57.44,56.93,5883400.0
1385,CVS Health Corporation,CVS,2019-07-16,57.37,57.5,56.87,57.38,56.87,5063000.0
1386,CVS Health Corporation,CVS,2019-07-17,57.33,57.37,56.01,56.23,55.73,7678600.0
1387,CVS Health Corporation,CVS,2019-07-18,56.07,56.68,55.47,56.5,56.0,6066200.0
1388,CVS Health Corporation,CVS,2019-07-19,56.7,56.82,55.94,55.94,55.44,5480900.0
1389,CVS Health Corporation,CVS,2019-07-22,56.08,56.16,55.26,55.48,54.99,5717300.0
1390,CVS Health Corporation,CVS,2019-07-23,55.41,56.4,55.05,56.27,55.77,6973400.0
1391,CVS Health Corporation,CVS,2019-07-24,55.9,56.09,54.97,55.99,55.99,6771000.0
1392,"The RealReal, Inc.",REAL,2019-06-21,200.0,200.0,200.0,200.0,200.0,0.0
1393,"The RealReal, Inc.",REAL,2019-06-26,1.32,1.32,1.32,1.32,1.32,0.0
1394,"The RealReal, Inc.",REAL,2019-06-28,28.0,30.05,27.04,28.9,28.9,19670200.0
1395,"The RealReal, Inc.",REAL,2019-07-01,29.47,29.49,25.15,26.55,26.55,3689200.0
1396,"The RealReal, Inc.",REAL,2019-07-02,26.65,26.7,25.06,25.98,25.98,1441900.0
1397,"The RealReal, Inc.",REAL,2019-07-03,26.0,26.2,25.2,25.5,25.5,439700.0
1398,"The RealReal, Inc.",REAL,2019-07-05,25.41,26.62,25.07,26.51,26.51,2166900.0
1399,"The RealReal, Inc.",REAL,2019-07-08,26.35,26.5,25.8,25.92,25.92,1453900.0
1400,"The RealReal, Inc.",REAL,2019-07-09,25.91,25.91,25.13,25.36,25.36,776800.0
1401,"The RealReal, Inc.",REAL,2019-07-10,25.36,26.63,25.21,26.4,26.4,493600.0
1402,"The RealReal, Inc.",REAL,2019-07-11,26.61,26.81,25.4,25.57,25.57,449600.0
1403,"The RealReal, Inc.",REAL,2019-07-12,25.47,26.0,25.32,25.79,25.79,535800.0
1404,"The RealReal, Inc.",REAL,2019-07-15,25.96,25.96,24.5,24.91,24.91,853100.0
1405,"The RealReal, Inc.",REAL,2019-07-16,24.65,25.1,24.01,24.52,24.52,840900.0
1406,"The RealReal, Inc.",REAL,2019-07-17,24.6,24.65,23.81,23.86,23.86,766100.0
1407,"The RealReal, Inc.",REAL,2019-07-18,23.71,25.1,22.91,25.06,25.06,1410900.0
1408,"The RealReal, Inc.",REAL,2019-07-19,25.23,25.47,24.11,24.14,24.14,1108100.0
1409,"The RealReal, Inc.",REAL,2019-07-22,24.18,25.28,24.18,24.79,24.79,380000.0
1410,"The RealReal, Inc.",REAL,2019-07-23,25.25,25.38,24.37,24.61,24.61,839700.0
1411,"The RealReal, Inc.",REAL,2019-07-24,24.59,24.88,24.2,24.51,24.51,380100.0
1412,Schlumberger Limited,SLB,2019-06-20,37.39,38.35,37.28,38.25,38.25,13067900.0
1413,Schlumberger Limited,SLB,2019-06-21,38.36,38.91,38.08,38.88,38.88,16111400.0
1414,Schlumberger Limited,SLB,2019-06-24,38.7,39.18,38.42,38.65,38.65,9348100.0
1415,Schlumberger Limited,SLB,2019-06-25,38.58,38.74,38.1,38.58,38.58,7969100.0
1416,Schlumberger Limited,SLB,2019-06-26,39.03,39.75,38.76,39.02,39.02,8362900.0
1417,Schlumberger Limited,SLB,2019-06-27,39.18,39.35,38.85,39.11,39.11,6417500.0
1418,Schlumberger Limited,SLB,2019-06-28,39.23,39.78,39.19,39.74,39.74,9742700.0
1419,Schlumberger Limited,SLB,2019-07-01,40.42,40.63,39.26,39.32,39.32,13081000.0
1420,Schlumberger Limited,SLB,2019-07-02,39.44,39.44,38.63,39.18,39.18,8732500.0
1421,Schlumberger Limited,SLB,2019-07-03,39.14,39.51,38.9,39.49,39.49,4954500.0
